entity	from	gene	desc	ncg.bst	diff.btw	diff.win	qval0.0	qval0.1	qval0.2	qval0.3	qval0.4	qval0.5
ENSG00000174238	0.1	PITPNA	phosphatidylinositol transfer protein alpha 	n/a	0.196458718635182	0.516149479102501	1.25770651001506e-05	0.108588785247623	0.244629289819373	0.320752453229571	0.359205043473025	0.386020879694619
ENSG00000174373	0.1	RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1 	n/a	0.237376490989986	0.781585439825901	0.000210681137851252	0.0589293823604209	0.20964882879607	0.287456732809619	0.331127298643733	0.361169025825229
ENSG00000174444	0.1	RPL4	ribosomal protein L4 	n/a	-0.327600687296121	0.720763698582067	5.44714750403541e-05	0.0822732206118896	0.254096351366651	0.313103747368054	0.360064804758384	0.379416555022917
ENSG00000174456	0.1	C12orf76	chromosome 12 open reading frame 76 	n/a	0.1995086298207	0.599774447715916	0.000733891412283573	0.149322782213395	0.287174678374706	0.347520251254869	0.37853734819632	0.408392057038916
ENSG00000174498	0.1	IGDCC3	immunoglobulin superfamily DCC subclass member 3 	n/a	-1.09379572106188	3.79308166437737	0.0421892192017604	0.0720576198927025	0.149190676076131	0.230645983097001	0.285086371310561	0.317691716230186
ENSG00000174574	0.1	AKIRIN1	akirin 1 	n/a	0.170976762791792	0.702924180679684	0.00663866310533967	0.190542969524609	0.317190897683282	0.372750045847651	0.405216627920267	0.430215567533575
ENSG00000174579	0.1	MSL2	MSL complex subunit 2 	n/a	0.252605086164426	0.494994877864138	7.62460162973586e-07	0.0863110810497637	0.223083760773807	0.306498083413029	0.347863509528584	0.367487777723623
ENSG00000174684	0.1	B4GAT1	"beta-1,4-glucuronyltransferase 1 "	n/a	-0.241364162787543	0.822285147754039	0.00451058986554449	0.17747297512255	0.30458934130484	0.365319153374915	0.388830750955576	0.402414924634765
ENSG00000174718	0.1	RESF1	retroelement silencing factor 1 	n/a	0.15524593117975	0.754893466422385	0.0191827956364284	0.226782064146561	0.345646039133268	0.393800915644925	0.425899899275964	0.447515122007845
ENSG00000174720	0.1	LARP7	"La ribonucleoprotein 7, transcriptional regulator "	n/a	0.175756563197793	0.551948674844887	0.00198712730999626	0.205046297897481	0.326972173683845	0.377499818759758	0.413063297154632	0.436325612091673
ENSG00000174738	0.1	NR1D2	nuclear receptor subfamily 1 group D member 2 	n/a	-0.305694870822872	1.04509394016971	0.00459348150697807	0.139460974449024	0.288639114857734	0.344591645989819	0.380696501403201	0.391657446105744
ENSG00000174748	0.1	RPL15	ribosomal protein L15 	n/a	-0.239478324464643	0.64906852565999	0.000410753297248864	0.148496626797259	0.290270011602209	0.353341989839444	0.381722738286714	0.392923217792656
ENSG00000174749	0.1	FAM241A	family with sequence similarity 241 member A 	n/a	-0.265216777558614	1.43003864289254	0.0334157441102393	0.175549541096528	0.309330511706456	0.359335276272917	0.391924267061547	0.402373817792226
ENSG00000174796	0.1	THAP6	THAP domain containing 6 	n/a	0.247012915782913	0.63053675017106	2.75837079931476e-05	0.0875028551436256	0.224857148535153	0.305377070249195	0.348044014818835	0.371512015194612
ENSG00000174915	0.1	PTDSS2	phosphatidylserine synthase 2 	n/a	0.185659364078436	0.819335964530082	0.031302330591421	0.248664848905479	0.35835545736409	0.400712439243797	0.430317762106845	0.451932672760992
ENSG00000174917	0.1	MICOS13	mitochondrial contact site and cristae organizing system subunit 13 	n/a	0.421146932361687	1.04569411500147	0.00103427568107622	0.0580398571272008	0.204441138910862	0.281114843450317	0.330170125349016	0.360384111312738
ENSG00000175054	0.1	ATR	ATR serine/threonine kinase 	validated	0.261600408128388	0.662218432801539	1.38117892917815e-05	0.0672763319787161	0.212744023129581	0.29234781910181	0.334857659393779	0.361599786087387
ENSG00000175061	0.1	SNHG29	small nucleolar RNA host gene 29 	n/a	-0.338777657029647	0.990252756713007	0.00115897642156322	0.0923797516782917	0.257931860936561	0.316220290916883	0.361053922539123	0.38239775799342
ENSG00000175105	0.1	ZNF654	zinc finger protein 654 	n/a	0.144893155081234	0.73080341232932	0.0207201082404271	0.245389215399167	0.357139161957006	0.401281319760978	0.431592895627691	0.451939756428144
ENSG00000175106	0.1	TVP23C	trans-golgi network vesicle protein 23 homolog C 	n/a	-0.344705726020942	0.815021089124169	0.00153246463388365	0.103241559339292	0.273577510711831	0.328372605312851	0.370419626974041	0.386495155833513
ENSG00000175193	0.1	PARL	presenilin associated rhomboid like 	n/a	0.266259086131959	0.682313327187945	0.000184713405216775	0.113275305825649	0.241734345759407	0.320563785273167	0.360635229196595	0.38601767251882
ENSG00000175203	0.1	DCTN2	dynactin subunit 2 	n/a	0.20968049397927	0.590112143634626	0.0085857684566399	0.241883387890626	0.355880200594813	0.402373096483154	0.432442253267238	0.4549240850187
ENSG00000175221	0.1	MED16	mediator complex subunit 16 	n/a	0.255326131695845	0.836444859242152	0.0106124164567001	0.194936172728735	0.318631048826253	0.375189822561404	0.406166401153916	0.431474463458751
ENSG00000175224	0.1	ATG13	autophagy related 13 	n/a	0.181499771333568	0.58730918898334	0.00143024670969703	0.188140671391827	0.318446815356996	0.372622597249904	0.405807362247273	0.430351263150142
ENSG00000175322	0.1	ZNF519	zinc finger protein 519 	n/a	-0.381983473482686	0.842299554883985	0.00153997039726831	0.113136715346198	0.27500317310655	0.330704658042146	0.372312390690555	0.38656038929095
ENSG00000175354	0.1	PTPN2	protein tyrosine phosphatase non-receptor type 2 	n/a	0.166728315238247	0.513974372591734	0.000432438852893619	0.160971119552252	0.2964039902112	0.357838635636226	0.388846467216121	0.417253309049198
ENSG00000175390	0.1	EIF3F	eukaryotic translation initiation factor 3 subunit F 	n/a	-0.173741253956593	0.600529827416582	0.00453731264905784	0.256671513887936	0.354379069525747	0.390514167677244	0.408869004512418	0.426632696890455
ENSG00000175416	0.1	CLTB	clathrin light chain B 	n/a	0.361118928593447	1.10641873750622	0.00747784170168954	0.120369119781899	0.254223580453842	0.325335189556891	0.365698073665742	0.387847840904366
ENSG00000175449	0.1	RFESD	Rieske Fe-S domain containing 	n/a	0.272370512964118	0.876525637610911	0.0116387101922014	0.166310771355233	0.292470613290372	0.354226875068924	0.388146408473798	0.40983108720697
ENSG00000175463	0.1	TBC1D10C	TBC1 domain family member 10C 	n/a	0.32854686885165	1.39271140186541	0.0371605983723064	0.167826107485214	0.28559345571797	0.352209923239485	0.385319968278898	0.407767942260512
ENSG00000175467	0.1	SART1	"spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP "	n/a	0.299320481958048	1.13757023448303	0.0147437218567164	0.141525444705915	0.268922612764345	0.336769823967973	0.374084572378232	0.396749165524341
ENSG00000175470	0.1	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta 	n/a	0.124340981478594	0.514428928776836	0.0332127597719524	0.316745595359809	0.399846172887412	0.443788900853534	0.468979696702322	0.484133445073835
ENSG00000175548	0.1	ALG10B	"ALG10 alpha-1,2-glucosyltransferase B "	n/a	0.189824963218639	0.892516012112055	0.0330065124828001	0.226718128650392	0.343508863014695	0.388511546842169	0.417947687428246	0.440706048719343
ENSG00000175611	0.1	ERCC6L2-AS1	ERCC6L2 antisense RNA 1 	n/a	-0.353789963480343	0.887298238463748	0.000142848795338146	0.0601346102126913	0.231579405413246	0.287665080737794	0.334126880363915	0.367952628821753
ENSG00000175662	0.1	TOM1L2	target of myb1 like 2 membrane trafficking protein 	n/a	-0.329686542021618	0.759432002400876	7.49276878494818e-05	0.0699304131561246	0.241558753501758	0.303182574128547	0.346765605531565	0.37581857340101
ENSG00000175691	0.1	ZNF77	zinc finger protein 77 	n/a	0.194793268373234	0.745663821005291	0.018308883786596	0.213882065425537	0.335450536654458	0.386099788583204	0.420309808884095	0.442195380056723
ENSG00000175727	0.1	MLXIP	MLX interacting protein 	n/a	-0.329690491448898	0.770131379870135	0.000618813494538116	0.0951639444281098	0.261186147519675	0.319793208492127	0.364411713107019	0.382388363945253
ENSG00000176046	0.1	NUPR1	"nuclear protein 1, transcriptional regulator "	n/a	0.392859703620177	1.29925366640718	0.00931288572408166	0.0983186261578356	0.237443953191136	0.310530487033029	0.351556248666134	0.379211399403481
ENSG00000176087	0.1	SLC35A4	solute carrier family 35 member A4 	n/a	0.299447845366108	0.531733021430548	3.20857268827338e-06	0.0586724241940859	0.209142166733218	0.286612872571651	0.330970761906505	0.359575478378035
ENSG00000176105	0.1	YES1	"YES proto-oncogene 1, Src family tyrosine kinase "	n/a	0.262089077251088	0.809750753484537	0.00519673141700515	0.140649865932326	0.269866213706798	0.340233415700308	0.376939699595547	0.403217090265466
ENSG00000176108	0.1	CHMP6	charged multivesicular body protein 6 	n/a	0.227688513572783	0.854842177212412	0.0340936416181175	0.243005439847729	0.356088332144028	0.400782683357678	0.430886151193516	0.449684691418753
ENSG00000176148	0.1	TCP11L1	t-complex 11 like 1 	n/a	0.26234532743501	0.866520070780488	0.00249647488065165	0.121520787214994	0.25311765414387	0.331636660575481	0.368214825335188	0.390581916706607
ENSG00000176155	0.1	CCDC57	coiled-coil domain containing 57 	n/a	0.28432939629896	1.12900108027159	0.00727438499699959	0.123473585434494	0.25501821919327	0.32673028635649	0.367237168315785	0.387542660415482
ENSG00000176222	0.1	ZNF404	zinc finger protein 404 	n/a	-0.309497969484681	1.07874465887203	0.00353015212863679	0.1103522147441	0.267600466557389	0.325692117624141	0.367007182496611	0.384736744302508
ENSG00000176248	0.1	ANAPC2	anaphase promoting complex subunit 2 	n/a	0.194165963220595	0.735255308649794	0.00320493986934673	0.163458784040552	0.291922358504498	0.358300449645535	0.388986979416127	0.416020369787271
ENSG00000176371	0.1	ZSCAN2	zinc finger and SCAN domain containing 2 	n/a	0.290275584850354	0.679454892859162	8.11376063028855e-05	0.0795424424189796	0.219850254577293	0.297952818819639	0.340230260664224	0.365969127600679
ENSG00000176386	0.1	CDC26	cell division cycle 26 	n/a	0.247605962480222	0.715208278558338	0.00485458817761331	0.182992800999657	0.31588755890611	0.370175919192698	0.40708700173528	0.432015143669111
ENSG00000176401	0.1	EID2B	EP300 interacting inhibitor of differentiation 2B 	n/a	-0.262402332843664	0.80030844173622	0.004062426654931	0.176882032328302	0.303334174350886	0.351911809448132	0.384404831112795	0.394544954024251
ENSG00000176410	0.1	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30 	n/a	0.256690864206132	0.781172504615884	0.00326058275203442	0.159927313525697	0.290745256903405	0.351919497655583	0.384090551122662	0.412738755002368
ENSG00000176422	0.1	SPRYD4	SPRY domain containing 4 	n/a	0.112685942779003	0.704364437399911	0.0309729499772418	0.263239349056959	0.368711379665611	0.409678631561318	0.437966409611343	0.457459710979637
ENSG00000176476	0.1	SGF29	SAGA complex associated factor 29 	n/a	0.24470997932502	0.751875504777711	0.01082399791235	0.203848369936561	0.332454203578122	0.38215087139635	0.416643904457191	0.437561151176102
ENSG00000176490	0.1	DIRAS1	DIRAS family GTPase 1 	n/a	0.745860543260344	2.14682377100807	0.0273002825194562	0.0760199335615743	0.205040601509112	0.276782406945685	0.326203182573944	0.358991570965573
ENSG00000176678	0.1	FOXL1	forkhead box L1 	n/a	0.171110095558708	1.48241453315924	0.0353959821179663	0.135595379838436	0.265801960648135	0.336126059051645	0.373153436764019	0.39458693390727
ENSG00000176732	0.1	PFN4	profilin family member 4 	n/a	0.3458032490568	1.22133174034617	0.0102942973274093	0.0893811236273438	0.230967775046057	0.305992294507912	0.354310082776379	0.379380300003606
ENSG00000176771	0.1	NCKAP5	NCK associated protein 5 	n/a	0.369676551902276	1.28432277349114	0.0158651838998293	0.115542659563717	0.255845618282288	0.322184226032993	0.364045514700457	0.386547081802285
ENSG00000176894	0.1	PXMP2	peroxisomal membrane protein 2 	n/a	0.410405566239859	1.10122938235044	0.00133637902899463	0.0575497404543681	0.202176087532495	0.278643027102268	0.327374497997503	0.359763678388126
ENSG00000176896	0.1	TCEANC	transcription elongation factor A N-terminal and central domain containing 	n/a	0.151054550514571	0.688386075815176	0.0441916267479923	0.283336841027815	0.379017569847755	0.419694669386622	0.446903279819238	0.468367815948142
ENSG00000176994	0.1	SMCR8	SMCR8-C9orf72 complex subunit 	n/a	0.203268254983441	0.765276730089226	0.00400628938385065	0.160355989781153	0.29073275994579	0.352679921634953	0.385429434186226	0.413476909630233
ENSG00000177030	0.1	DEAF1	DEAF1 transcription factor 	n/a	0.226874714893796	0.738104701162191	0.00315362126683782	0.167620482399759	0.296584142785968	0.357555767161887	0.388667035463873	0.416727195714541
ENSG00000177058	0.1	SLC38A9	solute carrier family 38 member 9 	n/a	0.251522856093297	0.625441975474061	9.40113037663635e-06	0.0632196755912724	0.212675405529719	0.289688443243915	0.337721860142761	0.362973314329244
ENSG00000177303	0.1	CASKIN2	CASK interacting protein 2 	n/a	-0.247942684138049	0.916903013443969	0.0103401222216794	0.207270631484859	0.32404769148705	0.378361763029136	0.396269010733869	0.410690088688694
ENSG00000177311	0.1	ZBTB38	zinc finger and BTB domain containing 38 	n/a	-0.25131666708215	0.652919024748985	0.00509591876841666	0.227477222182773	0.335390034409658	0.385264618934709	0.401538603203344	0.41571505597812
ENSG00000177352	0.1	CCDC71	coiled-coil domain containing 71 	n/a	0.244802904269873	0.612493701697895	3.95682893955295e-05	0.10419924277796	0.237468688660594	0.317381024323352	0.358022036986421	0.382494311023818
ENSG00000177370	0.1	TIMM22	translocase of inner mitochondrial membrane 22 	n/a	0.242179124396851	0.643861379850394	0.00169055757075831	0.17356599923694	0.305446081666008	0.364468514896905	0.39496441496904	0.420946680325146
ENSG00000177406	0.1	NINJ2-AS1	NINJ2 antisense RNA 1 	n/a	-0.289453839972685	1.12711054134838	0.00575664816147206	0.127598190294215	0.279373954281698	0.336425299176263	0.376723106719477	0.391100863109645
ENSG00000177410	0.1	ZFAS1	ZNFX1 antisense RNA 1 	n/a	0.243863187920407	0.924576338540471	0.00305160067571013	0.116394859117009	0.248778545020041	0.323737908257502	0.361836575515735	0.3856275784284
ENSG00000177427	0.1	MIEF2	mitochondrial elongation factor 2 	n/a	0.252748113395886	0.865045756237425	0.0144290719728713	0.192650000002376	0.319044009667798	0.372642894220052	0.401908938330494	0.427922820034882
ENSG00000177576	0.1	C18orf32	chromosome 18 open reading frame 32 	n/a	0.184912709816125	0.67252366572011	0.00294175269870559	0.180731421840693	0.307899924292808	0.361383778315354	0.396919794718976	0.421072008361074
ENSG00000177600	0.1	RPLP2	ribosomal protein lateral stalk subunit P2 	n/a	-0.298544581024895	0.973575013852787	0.00129235783477786	0.0872986503616204	0.253113147417555	0.3131819630664	0.355884480137455	0.380862287692711
ENSG00000177613	0.1	CSTF2T	cleavage stimulation factor subunit 2 tau variant 	n/a	0.296272014140918	0.493104485229188	4.91120053843151e-07	0.0782346083603475	0.21640258943205	0.300379146785607	0.342267483496773	0.365619596891268
ENSG00000177640	0.1	CASC2	cancer susceptibility 2 	n/a	0.291991411965967	0.9531331338058	0.0259129662994484	0.209513498286607	0.325918732503661	0.37870406219828	0.412939941607368	0.435937838623276
ENSG00000177646	0.1	ACAD9	acyl-CoA dehydrogenase family member 9 	n/a	0.266005359656172	0.741047691119514	0.00102742052654342	0.129164039775542	0.263272803893217	0.330931565233702	0.368731857179792	0.395032444460508
ENSG00000177700	0.1	POLR2L	"RNA polymerase II, I and III subunit L "	n/a	0.404879237352701	1.28126796689366	0.0106290227908937	0.120233131369445	0.254358084448582	0.325149284047659	0.364393274559905	0.388099493236046
ENSG00000177706	0.1	FAM20C	FAM20C golgi associated secretory pathway kinase 	n/a	-0.291350742312635	1.18698285412689	0.0246535240155115	0.196146734162445	0.320036017430443	0.371997040213876	0.394977437189537	0.406031149565786
ENSG00000177721	0.1	ANXA2R	annexin A2 receptor 	n/a	-0.316645171127139	1.13572723904624	0.0219188091327307	0.181169190753912	0.318513233511361	0.371874110062008	0.394647892881661	0.409117397364045
ENSG00000177733	0.1	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0 	n/a	0.309343900688329	0.526023477524134	2.38298270036931e-06	0.074063823735266	0.216392878301435	0.29533159964975	0.339424505675268	0.362955720322414
ENSG00000177738	0.1	ANXA2R-OT1	ANXA2R overlapping transcript 1 	n/a	-0.244471499916118	0.778188037504421	0.0444105372489177	0.297135676744661	0.381439936598697	0.40941965598474	0.425907002602925	0.438717273230686
ENSG00000177981	0.1	ASB8	ankyrin repeat and SOCS box containing 8 	n/a	0.272965951965197	0.570659582851929	0.00549705218795881	0.196328764851538	0.326535754597059	0.378670903362443	0.411251851750587	0.433095794079052
ENSG00000178104	0.1	PDE4DIP	phosphodiesterase 4D interacting protein 	n/a	0.508255035366167	1.10059114363967	0.0146195758894824	0.133626707255996	0.263717086276658	0.334325624487337	0.369799327747277	0.392925301735151
ENSG00000178184	0.1	PARD6G	par-6 family cell polarity regulator gamma 	n/a	-0.365989162600788	0.86271838114203	0.000494738103166682	0.0889059459654754	0.259802805210864	0.317757541941949	0.361951508449606	0.381748685907676
